imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0237572,0.0,/o62VYsoyEUYgYMn21Thd9GHTuUE.jpg,,35000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://movies.warnerbros.com/thepledge/,5955.0,en,The Pledge,A police chief about to retire pledges to help a woman find her daughter's killer.,20.339,/9QOzFL3FPMAUNNPrNiKC3mEDxco.jpg,"[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek', 'origin_country': 'US'}, {'id': 1403, 'logo_path': '/pMTQNUhHCwr39CsS7yUmSg503E7.png', 'name': 'Franchise Pictures', 'origin_country': 'US'}, {'id': 12263, 'logo_path': None, 'name': 'Clyde Is Hungry Films', 'origin_country': 'US'}, {'id': 12264, 'logo_path': None, 'name': 'Pledge Productions', 'origin_country': ''}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-19,29419291.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Detective Jerry Black has made a promise he can't break, to catch a killer he can't find.",The Pledge,0.0,6.522,919.0,R
tt0237687,0.0,/1EOru4ITXD2uHMY26lAQkmjh2wP.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,27867.0,ja,サクラ大戦 活動写真,"Following in the aftermath of a terrible Demon-Human war, turn of the century Japan is preparing a new fighting force in case the demons decide to return. A squadron of giant robots are built to be controlled by the spirit of the pilot, but it is discovered that the only people with sufficient spirit are young women. After recruiting a team of youths from around the world, the Japanese government decides to keep them a secret by disguising them as a theater troupe, thus requiring them to spend as much time memorizing Shakespeare as they do on military training.",7.042,/dH4gdwZ8OR0ANKDBOm4OhlezH43.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}, {'id': 13412, 'logo_path': '/jLBwPLrniN24UV46WMtNTCTyd8c.png', 'name': 'IMAGICA', 'origin_country': 'JP'}, {'id': 71921, 'logo_path': None, 'name': 'Rentrak Japan', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}, {'id': 1194, 'logo_path': '/dwkHaFLgtA7CUNbgKK0wB6bospu.png', 'name': 'KADOKAWA Shoten', 'origin_country': 'JP'}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-12-22,0.0,85.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sakura Wars: The Movie,0.0,4.8,6.0,
tt0237994,0.0,/edJI9Qev6L1wlBhuoQbshQ3BiXx.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,51953.0,fr,15 Février 1839,"In 1839, months after the British army has repressed the insurrection of the Patriots, hundreds of rebels rot in prison. The morning of February 14, Marie-Thomas Chevalier De Lorimier and Charles Hindelang learn that they will be hung in 24 hours, with three other comrades. While they await their hour of death the condemned spend time and consult with companions and loved ones as well as entrust to those their last wills. At dawn, the five Patriots find the courage to walk with dignity towards the scaffold, knowing that will they die in the name of a just causewww.tribute.ca",2.203,/jdfQpgECLfmN3Ibg1Cves1xUUlO.jpg,"[{'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}, {'id': 6270, 'logo_path': None, 'name': 'Cinépix Film Properties (CFP)', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2001-01-26,0.0,114.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,15 Février 1839,0.0,7.2,15.0,
tt0238112,0.0,/bEyYqv75jnBfnrkMk2kZB64CFlA.jpg,,57000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,1722.0,en,Captain Corelli's Mandolin,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",18.374,/dNNjMmZwQvq48Pw71BIzd8ky6Rh.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-18,62112895.0,131.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Captain Corelli's Mandolin,0.0,5.946,488.0,R
tt0238137,0.0,/hm8LKMSSco60b1SPc3iMoGImFez.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,51986.0,en,Tangled,"A young man is found bruised, beaten and stumbling down a secluded road. As the police try to piece together what happened, the convoluted relationship between a young woman and her two suitors gradually emerges.",4.822,/eAfVPfmWbGDhFpRfcLhIj4434SK.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 738, 'logo_path': '/bLBdowsgMoipjXLi9QpdcZOvPhG.png', 'name': 'Myriad Pictures', 'origin_country': 'US'}, {'id': 870, 'logo_path': None, 'name': 'Tapestry Films', 'origin_country': 'US'}, {'id': 22018, 'logo_path': None, 'name': ""Ben's Sister Productions"", 'origin_country': ''}, {'id': 22023, 'logo_path': None, 'name': 'Unapix Entertainment Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-02,0.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The best of friends make the worst of enemies.,Tangled,0.0,5.5,40.0,R
tt0238552,0.0,/tCN4UGMvGfYmpTEolOZpso0Od9z.jpg,,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,10596.0,en,Replicant,"Scientists create a genetic clone of a serial killer in order to help catch the killer, teaming up with two cops.",18.869,/q41zGgRXfhvnObJnn1kGIyoAhSu.jpg,"[{'id': 2188, 'logo_path': None, 'name': 'Artisan Entertainment', 'origin_country': 'US'}, {'id': 3383, 'logo_path': None, 'name': '777 Films Corporation', 'origin_country': ''}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-11,894844.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A ruthless killer... to destroy him, they had to create him.",Replicant,0.0,5.808,426.0,R
tt0238948,0.0,/e93Upxk1sCLdscVKD7pQNLiaqVI.jpg,,24000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,18828.0,en,Double Take,"A man on the run takes another man's passport, only to find himself stuck with the identity of a street hustler.",8.84,/gNyudcF4Z8LVJn4IxauOptG6dcb.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-12,31600000.0,88.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,One big shot. One big mouth. The switch is on.,Double Take,0.0,5.5,78.0,PG-13
tt0239020,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,93269.0,nl,De Grot,Psychological thriller. Geography teacher smuggles a case of heroin for a friend.,0.896,/vuwfysgbNUnSWdYkIuCZInDsWC4.jpg,"[{'id': 60120, 'logo_path': None, 'name': 'Get Reel Productions', 'origin_country': ''}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",2001-09-27,0.0,90.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,The Cave,0.0,5.9,7.0,
tt0239060,0.0,/ip7EzCJ48LIE126GHaA7AkppsB.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,15514.0,nl,Ik ook van jou,"While camping in France, Eric and Eddy fall in with two women. Eric talks to Silke, a Ugandan studying medicine in Holland. She tells him about her life and asks about the book he's writing: it's the story of his love affair with Reza. He tells her the story and we see it in flashbacks: Reza explodes into his boring life, she's unpredictable and their relationship becomes intense.",3.885,/fYbUra04wiMKHI6eUPNSiNWsKIc.jpg,[],"[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2001-02-15,0.0,99.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I Love You Too,0.0,5.125,12.0,
tt0239224,0.0,,,0.0,[],,143722.0,fr,Origine contrôlée,"Patrick Morel has his limits tested when he's thrown in jail after a misunderstanding with the lovely Sonia and the brash Youssef, all three of them bound for deportation until a last-ditch escape frees them in more ways than one.",1.812,,[],[],2001-01-24,0.0,90.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Made in France,0.0,9.0,2.0,
tt0239234,0.0,/A9O9Hi45tlIefkwN4MWs4BexQNi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,2894.0,fr,L'Anglaise et le Duc,"Grace Dalrymple Elliot is a British aristocrat trapped in Paris during the French Revolution. Determined to maintain her stiff upper lip and pampered life despite the upheaval, Grace continues her friendship with the Duke of Orléans while risking her life and liberty to protect a fugitive.",5.398,/wKKrgVngsgJPVVKuh3GjWugQPbK.jpg,"[{'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 37086, 'logo_path': None, 'name': 'Pathé Image Production', 'origin_country': ''}, {'id': 22182, 'logo_path': None, 'name': 'KC Medien', 'origin_country': 'DE'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 1255, 'logo_path': None, 'name': 'Compagnie Éric Rohmer (CER)', 'origin_country': 'FR'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2001-09-07,0.0,129.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Lady and the Duke,0.0,6.4,32.0,PG-13
tt0239238,0.0,,,0.0,[],,276379.0,en,April Is My Religion,"College is far more than beer bashes and sex romps, cute hook-ups and classes. It can also be the seamiest and strangest place to finally grow up. That's what a freshman, Jack Wesson, discovers when he graduates and attends a university, where hard drugs and mind-bending relationships usher him into the hard knocks of adulthood. Having completely lost control of his life, Jack must claw his way back to solid ground.",0.6000000000000001,,[],[],2001-11-11,0.0,0.0,[],Released,,April Is My Religion,0.0,0.0,0.0,
tt0239395,0.0,/rKKMM7YbDXdB6V7V1hmOTQQtYCq.jpg,"{'id': 87014, 'name': 'Cats & Dogs Collection', 'poster_path': '/3mb7yUgq4BPdqhPpBKAX4QLetby.jpg', 'backdrop_path': '/bYM1XFABSpy0QtAEzr7dks8QRWY.jpg'}",60000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://catsanddogsmovie.warnerbros.com/cmp/main.html,10992.0,en,Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",19.072,/rM6qLVhApXiXYjMuzSFOESUiVaJ.jpg,"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 172, 'logo_path': None, 'name': 'NPV Entertainment', 'origin_country': 'US'}, {'id': 1757, 'logo_path': None, 'name': 'Mad Chance', 'origin_country': 'US'}, {'id': 3169, 'logo_path': None, 'name': 'Zide-Perry Productions', 'origin_country': ''}, {'id': 6363, 'logo_path': None, 'name': 'BenderSpink', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-04,93375151.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Things Are Gonna Get Hairy!,Cats & Dogs,0.0,5.384,1522.0,PG
tt0239467,0.0,/gccoof6pvnxkYFFMGEcrMBhe8qB.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,120549.0,en,The Hollywood Sign,Three washed-up actors must deliver the most convincing performances of their lives as part of a dangerous plot designed to finance their triumphant comeback.,2.241,/zMuDoTuJQpkdmyRzPoh5hGjVxNd.jpg,[],[],2001-09-28,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hollywood Sign,0.0,4.9,12.0,
tt0239509,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,125360.0,en,Julie Johnson,"A New Jersey housewife is dissatisfied with her everyday life because she is smarter than she or anyone else knows. While taking a computer class, Julie discovers her abilities and finds the courage to make dramatic life changes. This is a story of realizing one's potential and being willing to turn one's life upside down to take a chance on finding happiness. Claire, Julie's best friend, goes along with Julie's secret quest and eventually moves in with her. Both women are on a search to realize their dreams and come to terms with their love for each other.",1.716,/3bYaqHgwFIR0wCbGPFlTcQVLMEr.jpg,"[{'id': 1596, 'logo_path': None, 'name': 'Shooting Gallery', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-26,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A woman attempts to realize the dreams she never knew she had.,Julie Johnson,0.0,5.8,13.0,
tt0239570,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,164848.0,en,All About You,"Two people run from the pain of their broken past. When they discover each other, they find themselves at a crossroad where the only thing that stands between them and a second chance is each other.",2.642,/hOnCl3legmx4DsYJmLzNAgRFegm.jpg,"[{'id': 142643, 'logo_path': None, 'name': 'Faith Filmworks', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-04,0.0,100.0,[],Released,You have to leave room for the surprises...,All About You,0.0,8.7,3.0,
tt0239670,0.0,/6VS78OJ7MvbXqnsuqMu6zT6bhyt.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,49691.0,fr,Mortel transfert,"Michel, a psycho-analyst, falls asleep while listening to his patient Olga, a kleptomaniac and a sexual pervert, tell him how she likes her husband beating her. When he wakes up, he finds Olga having been choked to death. He now has to deal with a body, with Olga's rich husband who thinks she stole money from him, and with all his patients' insanity that haunts him.",3.828,/zxj0SJytgbGsAK3eZEWCBfglI7x.jpg,"[{'id': 2561, 'logo_path': None, 'name': 'Cargo Films', 'origin_country': ''}, {'id': 2640, 'logo_path': None, 'name': 'Odeon Film', 'origin_country': 'DE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-01-01,0.0,122.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Mortal Transfer,0.0,5.2,19.0,
tt0239948,0.0,/scrH5AMMD2o73vwgCnhcYXx8zrt.jpg,,22000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,10878.0,en,Saving Silverman,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",14.396,/5mq8J11266ZL7HCOwDGXoaU6eIO.jpg,"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 172, 'logo_path': None, 'name': 'NPV Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/tVoHtTipJDUz5cCUib65SiVCP0e.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-02-09,19351569.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,They swore nothing would come between them. Then evil walked in the door,Saving Silverman,0.0,5.586,481.0,PG-13
tt0239949,0.0,/fNb6NSwfv76je5MQp58rvJxvoMU.jpg,,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,20309.0,en,Say It Isn't So,"Boy meets girl; boy falls in love (and had wild, non-stop sex) with girl; boy loses girl... when they discover they are brother and sister! But when he learns that he's the victim of the ultimate case of mistaken identity, the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man.",11.634,/xM4MtxtkBTqCFztjEnUcE6ZRZQ.jpg,"[{'id': 89629, 'logo_path': None, 'name': ""Say It Isn't So Productions"", 'origin_country': ''}, {'id': 1156, 'logo_path': None, 'name': 'Conundrum Entertainment', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-10,12320393.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Say It Isn't So,0.0,4.74,152.0,R
tt0239986,0.0,/rMNIj68VWsZLTAyTkVsUXDLozG8.jpg,,1000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,31016.0,en,Sidewalks of New York,"The film follows the marital and dating lives of three men and three women who unknowingly form a tangled web of relationships. Interspersing ""man on the street"" interviews with scenes from the six characters' lives, the film weaves a humorous and biting commentary on the game of love -- easy to start, hard to finish.",8.066,/oJuZGjMUKsYJXSkLXdOZ9CePJhg.jpg,"[{'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-23,2402459.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In a city of 8 million people, what are the odds the perfect two will meet?",Sidewalks of New York,0.0,6.116,56.0,R
tt0240122,0.0,/xtHUq5eXxWBbP1O3Lwn034QVBJC.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,88500.0,it,Tosca,"Benoit Jacquot's acclaimed 2002 film of Puccini's opera stars Angela Gheorghiu in the title role, with Roberto Alagna, Ruggero Raimondi and the Chorus and Orchestra of the Royal Opera House, Covent Garden, under Antonio Pappano.",2.652,/w0GEetDNhcFRaDDM62YWOt5bAT7.jpg,"[{'id': 2816, 'logo_path': None, 'name': 'Axiom Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-09-01,0.0,120.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"It is opera, it is Italy. It is desire, passion and murder...",Tosca,0.0,6.2,6.0,PG-13
tt0240149,0.0,/fd5pMzskKtWWxAHL5CscgEuvzn4.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,33302.0,fr,Une hirondelle a fait le printemps,"Sandrine, a woman in her thirties gets tired of life in Paris and decides to leave her work in computers and become a farmer. She takes the required practice for two years, and after that she buys an isolated farm from Adrien, an old farmer who decides it's time to retire. However, Adrien wants to stay a few more months before moving away from the farm, and the rough winter finds them together...",6.149,/aQIaPrxWCVbH0dUy3iOuWiEyoj9.jpg,"[{'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 5281, 'logo_path': None, 'name': 'Cofimage 12', 'origin_country': ''}, {'id': 11773, 'logo_path': '/8fCjsqh43LbPV6pm3SfR5Jx64GU.png', 'name': 'Artémis Productions', 'origin_country': 'BE'}, {'id': 5762, 'logo_path': None, 'name': 'M.S. Productions', 'origin_country': ''}, {'id': 819, 'logo_path': '/cEqVIluQuO1ubtID8RvOem4ZiIg.png', 'name': 'Mars Films', 'origin_country': 'FR'}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 57752, 'logo_path': '/2k3j1B8TEbZPQgckP6zh75pIb4s.png', 'name': 'Nord-Ouest Films', 'origin_country': 'FR'}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-09-05,0.0,103.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Girl from Paris,0.0,6.2,65.0,
tt0240389,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,213342.0,en,Brooklyn Babylon,A charismatic rapper falls in love with a young Jewish girl despite the confines of her religious background.,0.971,,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-16,0.0,89.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Brooklyn Babylon,0.0,5.0,2.0,
tt0240402,0.0,/jZEAAHY52uKibp4JOjeCdQn006Z.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,32590.0,en,The Center of the World,"A couple checks into a suite in Las Vegas. In flashbacks we see that he's a computer whiz on the verge of becoming a dot.com millionaire, she's a lap dancer at a club. He's depressed, withdrawing from work, missing meetings with investors. He wants a connection, so he offers her $10,000 to spend three nights with him in Vegas, and she accepts with conditions. Is mutual attraction stirring?",12.718,/lmcabkCsSQ08yll4dIVclWc2RSX.jpg,"[{'id': 1483, 'logo_path': None, 'name': 'Redeemable Features', 'origin_country': 'US'}, {'id': 2188, 'logo_path': None, 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-19,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Center of the World,0.0,5.1,56.0,
tt0240419,0.0,/7IpUXbKHWA1Xt4jCwnP3A2YFPC3.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,58429.0,es,La Ciénaga,"The life of two women and their families in a small provincial town of Salta, Argentina.",9.911,/fcgRKfCRudyWggyHIT9LOPgU3qW.jpg,"[{'id': 10046, 'logo_path': '/3guxqdOBP4xtfmSy6YMZPVGTfro.png', 'name': 'Wanda Visión', 'origin_country': 'ES'}, {'id': 44709, 'logo_path': '/4Q8XQPN7TNeoVe3WCffiHCkIDBa.png', 'name': 'Cuatro Cabezas', 'origin_country': 'ES'}, {'id': 44710, 'logo_path': None, 'name': '4k Films', 'origin_country': ''}, {'id': 313, 'logo_path': '/rx5CT9wUnEz0AcdpcX9epujv7nw.png', 'name': 'TS Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2001-04-12,0.0,103.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Chekhov in contemporary Argentina.,La Ciénaga,0.0,6.865,104.0,R
